,t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,расход газ Ar,расход газ  N2,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  ферванит,ферспл  фх850А,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Mn_1,химсталь первый N_1,химсталь первый Si_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Mn,химсталь последний N,химсталь последний Si,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
2567,38.0,46.5166667,19.3666667,46.35,2.0,0.21184499999999998,0.055096000000000006,0.103992,0.030744,0.08821210000000002,1566.0,8.3099876,9.2166879,12420.3098107,111.6,5.57,8.039,0.0,0.05,0.204,0.11599999999999999,0.02,0.0,0.168,0.022352,0.09699999999999999,0.002,0.7170000000000001,0.24100000000000002,0.6940000000000001,0.006999999999999999,0.495,0.004,0.003,0.8540000000000001,0.0002,0.289,0.792,0.01,0.5329999999999999,0.08,3.0,64.2,0.2,7.3,0.08,2.7,23.6,4.0,56.3,0.3,7.6,0.2,2.2,26.2
2568,38.0,48.533333299999995,19.966666699999998,48.3666667,2.0,0.53584,0.074976,0.163054,0.09561499999999999,0.0917623,1583.0,8.2227886,8.1247601,12377.6293823,112.2,6.093999999999999,7.055,0.081,0.05,0.598,0.079,0.02,0.073,0.262,0.023908000000000002,0.132,0.001,0.447,0.223,0.637,0.008,0.45,0.003,0.002,0.8809999999999999,0.0001,0.28800000000000003,0.789,0.013000000000000001,0.5479999999999999,0.085,3.4,53.4,0.5,14.8,0.38,2.1,25.2,3.4,52.7,0.3,18.6,0.12,2.2,24.0
2569,41.0,51.216666700000005,20.8333333,50.8666667,3.0,0.48421499999999995,0.090312,0.148529,0.07573400000000001,0.0931346,1581.0,8.1065193,6.3230769,12654.72,114.7,11.812999999999999,1.507,0.064,0.05,0.532,0.08800000000000001,0.02,0.049,0.239,0.024089,0.159,0.001,0.46299999999999997,0.218,0.6559999999999999,0.008,0.449,0.003,0.003,0.863,0.0003,0.29600000000000004,0.7979999999999999,0.011000000000000001,0.539,0.085,4.1,60.7,0.6,9.0,0.08,2.6,23.0,3.0,54.8,0.3,11.6,0.11,2.1,26.3
2709,21.0,44.8666667,22.8,44.7,3.8593991,0.4843,0.04696,0.111706,0.07244400000000001,0.0909544,1565.0,10.4754787,8.404949199999999,13452.6315789,112.1,6.23,7.359,0.075,0.05,0.542,0.038,0.02,0.064,0.174,0.023582,0.08,0.002,0.45899999999999996,0.24600000000000002,0.688,0.01,0.469,0.002,0.004,0.856,0.0001,0.28800000000000003,0.795,0.015,0.547,0.085,4.0,60.9,0.5,7.8,0.1,3.0,20.0,5.7,60.7,0.7,5.0,0.08,2.8,21.8
2710,15.0,64.4,21.8833333,64.2333333,3.0,0.49961000000000005,0.100964,0.11915799999999999,0.11180799999999999,0.0929434,1584.0,7.684686500000001,7.400906900000001,12039.2993145,114.2,4.154,11.788,0.057999999999999996,0.05,0.551,0.036000000000000004,0.02,0.122,0.184,0.023799,0.172,0.002,0.45299999999999996,0.205,0.6920000000000001,0.011000000000000001,0.45,0.002,0.004,0.866,0.0003,0.29100000000000004,0.797,0.017,0.5529999999999999,0.086,4.0,46.2,0.4,7.1,0.11,2.8,16.4,5.4,58.7,0.5,9.4,0.09,2.8,20.6
2711,36.0,47.6833333,22.1333333,47.3333333,2.0,0.5259,0.08452799999999999,0.12848199999999999,0.08614400000000001,0.09373300000000001,1553.0,6.460274,5.8179445,13806.325301199999,115.4,6.55,2.972,0.063,0.05,0.586,0.037000000000000005,0.02,0.078,0.2,0.023618,0.14400000000000002,0.002,0.426,0.222,0.6829999999999999,0.009000000000000001,0.452,0.002,0.004,0.877,0.0003,0.289,0.7959999999999999,0.013999999999999999,0.5529999999999999,0.085,4.1,62.6,0.4,8.3,0.1,2.9,21.5,6.1,62.2,1.0,5.8,0.09,2.8,22.1
2712,15.0,51.216666700000005,24.65,50.8833333,2.5193632000000004,0.42022,0.10331199999999999,0.0821,0.093708,0.092191,1532.0,8.8030741,10.8314496,12245.841784999999,115.3,5.409,11.020999999999999,0.0,0.05,0.45399999999999996,0.039,0.02,0.11,0.126,0.023582,0.17600000000000002,0.002,0.489,0.214,0.7140000000000001,0.01,0.465,0.003,0.004,0.851,0.0003,0.284,0.782,0.017,0.518,0.084,3.4,39.8,1.8,3.6,0.18,3.2,12.5,5.8,59.4,0.8,5.0,0.08,2.7,22.4
2713,20.0,50.2,18.7,50.05,2.6412742000000002,0.5304949999999999,0.087463,0.133261,0.12025999999999999,0.09180369999999999,1569.0,14.8760083,12.486272300000001,12317.6470588,113.4,9.937999999999999,12.077,0.075,0.05,0.591,0.05,0.02,0.129,0.20600000000000002,0.022823,0.149,0.002,0.382,0.212,0.674,0.013000000000000001,0.41600000000000004,0.002,0.004,0.8690000000000001,0.0003,0.28600000000000003,0.805,0.018000000000000002,0.547,0.085,4.2,49.1,0.9,8.9,0.42,2.6,18.9,5.3,57.7,0.5,9.4,0.08,2.5,23.3
2714,21.0,41.716666700000005,22.3333333,41.2333333,2.5543188,0.52586,0.091572,0.146794,0.10927200000000001,0.0924067,1530.0,10.4146154,8.8293103,12116.4179104,114.1,4.513,7.966,0.0,0.05,0.584,0.039,0.02,0.106,0.228,0.023219999999999998,0.156,0.001,0.36,0.212,0.657,0.012,0.439,0.002,0.003,0.8909999999999999,0.0002,0.28800000000000003,0.794,0.02,0.546,0.086,3.8,58.5,2.4,8.2,0.25,2.8,21.0,5.3,54.2,0.7,4.8,0.05,2.6,21.2
2715,5.0,42.716666700000005,20.9,42.3833333,2.5127048999999997,0.5233300000000001,0.104486,0.160487,0.082262,0.09203760000000001,1563.0,8.5498705,9.563898,11532.057416299998,114.1,8.253,4.062,0.0,0.05,0.578,0.038,0.02,0.057999999999999996,0.251,0.023691,0.17800000000000002,0.002,0.41,0.198,0.647,0.013999999999999999,0.462,0.002,0.003,0.855,0.0003,0.285,0.79,0.013999999999999999,0.541,0.085,3.9,52.7,1.0,4.7,0.14,3.1,16.8,5.8,60.7,0.8,5.2,0.08,2.8,21.7
2716,5.0,46.6833333,22.533333300000002,46.5166667,2.6296023999999996,0.52336,0.097442,0.116862,0.07646,0.0915503,1560.0,8.793052099999999,8.3345455,11715.9763314,114.4,5.906000000000001,7.257999999999999,0.0,0.05,0.581,0.038,0.02,0.068,0.182,0.022966999999999998,0.166,0.002,0.42,0.205,0.685,0.011000000000000001,0.46,0.003,0.003,0.857,0.0002,0.285,0.7879999999999999,0.017,0.552,0.084,3.6,67.2,0.5,6.4,0.07,3.3,20.6,6.0,61.9,0.7,5.3,0.08,2.8,21.9
2717,6.0,43.6833333,18.3666667,43.533333299999995,3.0,0.439605,0.061635,0.0667,0.105458,0.0921068,1562.0,13.709053299999999,10.9423666,10986.2068966,114.8,7.361000000000001,9.915,0.0,0.05,0.486,0.036000000000000004,0.02,0.135,0.10099999999999999,0.023257,0.105,0.002,0.483,0.239,0.733,0.011000000000000001,0.451,0.003,0.003,0.8590000000000001,0.0003,0.28800000000000003,0.7909999999999999,0.016,0.536,0.084,4.5,55.9,0.8,11.7,0.29,2.8,19.9,5.3,58.1,1.0,12.0,0.13,2.6,22.2
2718,8.0,46.216666700000005,16.6333333,45.8666667,3.0,0.47963999999999996,0.112704,0.12501400000000001,0.09673999999999999,0.09115960000000001,1572.0,11.312280699999999,10.967344599999999,11943.486973899999,113.3,6.4479999999999995,10.485999999999999,0.0,0.05,0.524,0.037000000000000005,0.02,0.096,0.19399999999999998,0.023257,0.192,0.002,0.461,0.191,0.6759999999999999,0.011000000000000001,0.45,0.003,0.004,0.857,0.0007,0.284,0.787,0.017,0.5379999999999999,0.083,4.5,61.1,0.6,12.1,0.16,2.8,22.1,6.0,60.9,0.8,6.1,0.08,2.8,21.6
2719,4.0,41.5166667,14.016666699999998,41.3666667,3.0,0.48658500000000005,0.086289,0.081978,0.111026,0.0911951,1596.0,9.722845800000002,19.0871582,11031.1533888,113.6,6.832999999999999,12.799000000000001,0.0,0.05,0.539,0.135,0.02,0.13699999999999998,0.1250001,0.022678,0.14700000000000002,0.002,0.449,0.214,0.72,0.009000000000000001,0.44299999999999995,0.003,0.003,0.861,0.0005,0.285,0.8,0.017,0.539,0.08199999999999999,3.6,60.4,1.0,12.7,0.5,2.8,21.5,5.2,57.9,0.7,10.8,0.1,2.4,23.8
2720,10.0,42.533333299999995,19.3333333,42.3666667,2.5312824000000003,0.456425,0.06867899999999999,0.0017289999999999999,0.05896799999999999,0.0879543,1552.0,9.0138268,13.7601818,11873.7931034,110.6,7.171,8.408999999999999,0.0,0.05,0.508,0.10300000000000001,0.02,0.091,0.0,0.022425,0.11699999999999999,0.002,0.45399999999999996,0.228,0.7959999999999999,0.013000000000000001,0.494,0.004,0.005,0.89,0.0005,0.28800000000000003,0.81,0.013999999999999999,0.53,0.08199999999999999,4.0,59.3,1.6,8.3,0.24,3.2,18.3,5.6,60.3,0.8,8.9,0.1,2.8,21.9
2722,8.0,45.3666667,15.883333300000002,45.2,1.2969777,0.5304449999999999,0.12620499999999998,0.159752,0.14311,0.09443960000000001,1578.0,10.2739308,12.8805882,10807.555089200001,116.8,5.605,12.165,0.0,0.05,0.583,0.105,0.02,0.153,0.247,0.024595,0.215,0.001,0.433,0.18899999999999997,0.65,0.011000000000000001,0.42,0.003,0.003,0.848,0.0003,0.29100000000000004,0.789,0.016,0.54,0.08199999999999999,3.9,55.6,0.4,12.9,0.15,2.3,24.3,4.5,53.3,0.4,13.4,0.12,2.2,24.3
2723,11.0,42.05,20.9833333,41.8833333,3.1008065,0.506265,0.140293,0.20181400000000002,0.16004200000000002,0.0924038,1543.0,12.6359347,18.033168,12309.7696585,114.5,7.736000000000001,14.136,0.052000000000000005,0.05,0.5489999999999999,0.08,0.02,0.161,0.313,0.023329,0.239,0.001,0.44799999999999995,0.174,0.609,0.012,0.40700000000000003,0.002,0.003,0.8440000000000001,0.0003,0.292,0.7909999999999999,0.017,0.537,0.084,3.7,53.4,0.3,14.5,0.31,2.1,25.1,3.7,54.4,0.4,14.8,0.32,2.1,26.0
2724,10.0,45.35,18.6666667,45.1833333,3.248067,0.50346,0.125618,0.179635,0.133902,0.0918246,1564.0,9.4422704,9.812436,12580.714285700002,113.8,7.024,7.452000000000001,0.053,0.05,0.5489999999999999,0.049,0.02,0.13,0.27899999999999997,0.023003,0.214,0.001,0.465,0.18600000000000003,0.63,0.012,0.42200000000000004,0.002,0.003,0.856,0.0003,0.29100000000000004,0.795,0.016,0.544,0.084,3.3,43.0,0.2,11.8,0.17,2.0,21.3,4.2,51.6,0.2,12.6,0.09,2.1,24.3
2725,15.0,41.716666700000005,16.5166667,41.3666667,2.3485255,0.446855,0.088637,0.173258,0.15267999999999998,0.0913135,1562.0,7.8958963,6.5274084000000006,12238.546922299998,113.1,4.062,5.59,0.0,0.05,0.486,0.057,0.02,0.162,0.268,0.023400999999999998,0.151,0.001,0.467,0.21899999999999997,0.648,0.012,0.42100000000000004,0.003,0.003,0.866,0.0002,0.293,0.805,0.013999999999999999,0.5539999999999999,0.084,3.8,55.9,0.6,10.5,0.26,2.7,20.6,5.0,54.3,0.4,9.2,0.09,2.4,22.8
2726,15.0,42.216666700000005,20.3833333,42.033333299999995,2.8670237000000003,0.48363500000000004,0.078071,0.12912,0.129382,0.09181879999999999,1579.0,9.827898199999998,9.7749487,11753.7203598,113.0,5.792999999999999,7.934,0.0,0.05,0.535,0.057999999999999996,0.02,0.145,0.19899999999999998,0.022859,0.133,0.001,0.46399999999999997,0.22899999999999998,0.6759999999999999,0.01,0.43,0.002,0.003,0.861,0.0002,0.29,0.7809999999999999,0.016,0.53,0.08199999999999999,4.5,57.3,0.5,15.0,0.11,2.6,21.8,4.5,57.2,0.4,15.7,0.09,2.6,21.7
2727,22.0,44.1666667,19.7,44.0,2.5769534,0.44575,0.100964,0.15800699999999998,0.126554,0.09364760000000001,1553.0,10.458333300000001,9.6945338,11570.5583756,115.2,6.275,8.375,0.0,0.05,0.483,0.049,0.02,0.128,0.245,0.023763,0.172,0.002,0.46799999999999997,0.209,0.652,0.01,0.44,0.002,0.003,0.833,0.0002,0.289,0.7809999999999999,0.013999999999999999,0.527,0.08199999999999999,3.4,50.3,0.4,11.1,0.2,2.4,21.0,3.9,51.9,0.9,13.2,0.2,2.1,26.0
2728,24.0,42.5166667,19.8666667,42.3666667,3.0982041000000002,0.47681999999999997,0.10800799999999999,0.160262,0.117546,0.091874,1549.0,13.0495913,11.7680777,12065.4362416,113.8,7.982,9.421,0.0,0.05,0.52,0.105,0.02,0.113,0.249,0.023438,0.184,0.001,0.478,0.20199999999999999,0.6459999999999999,0.01,0.444,0.003,0.003,0.846,0.0002,0.29100000000000004,0.789,0.015,0.536,0.084,3.4,47.2,0.5,9.4,0.22,2.3,20.6,3.3,57.7,0.4,12.6,0.22,2.2,26.1
2749,8.0,42.85,20.283333300000002,42.7,2.6394868,0.479195,0.074549,0.080165,0.070672,0.09069010000000001,1576.0,10.5017026,15.698913000000001,11749.548069,111.7,5.14,14.443,0.0,0.05,0.532,0.038,0.02,0.075,0.124,0.023257,0.127,0.002,0.435,0.221,0.7140000000000001,0.009000000000000001,0.473,0.002,0.004,0.857,0.0003,0.28300000000000003,0.7809999999999999,0.02,0.5379999999999999,0.081,4.1,63.9,1.0,8.3,0.1,3.1,20.5,5.5,63.7,0.6,5.3,0.06,2.8,22.2
2750,6.0,52.1833333,21.8166667,52.0,3.0,0.45248,0.08805,0.12123099999999999,0.075114,0.0921698,1571.0,13.6348315,11.0837699,11570.0534759,113.5,8.09,12.577,0.0,0.05,0.495,0.04,0.02,0.064,0.18899999999999997,0.022823,0.15,0.002,0.484,0.21100000000000002,0.675,0.012,0.45799999999999996,0.002,0.004,0.87,0.0002,0.285,0.7859999999999999,0.018000000000000002,0.531,0.084,4.8,60.9,0.5,9.8,0.08,2.9,21.3,5.8,60.2,0.8,6.5,0.06,2.8,21.4
2751,6.0,49.0666667,19.9,48.9,3.0,0.51735,0.075136,0.132189,0.105178,0.0924138,1582.0,13.7815483,11.0239609,11475.3768844,114.6,3.61,11.272,0.07400000000000001,0.05,0.5770000000000001,0.052000000000000005,0.02,0.106,0.205,0.023003,0.128,0.002,0.42,0.22399999999999998,0.674,0.011000000000000001,0.446,0.002,0.004,0.879,0.0007,0.285,0.789,0.017,0.5489999999999999,0.08199999999999999,3.4,60.9,0.8,9.0,0.15,3.1,19.5,4.3,55.5,0.4,4.3,0.06,2.8,18.3
2752,13.0,50.05,17.3666667,49.8833333,3.0,0.52669,0.09626799999999999,0.126181,0.11506199999999998,0.0925567,1579.0,12.5659413,12.2658911,11812.2840691,115.3,7.379,12.886,0.0,0.05,0.585,0.04,0.02,0.124,0.195,0.02304,0.16399999999999998,0.003,0.436,0.213,0.684,0.012,0.44799999999999995,0.002,0.003,0.875,0.0002,0.293,0.794,0.018000000000000002,0.542,0.08,4.6,61.6,0.8,11.8,0.1,2.9,21.2,6.6,57.5,0.8,12.8,0.08,2.6,22.1
2753,13.0,49.9,18.3666667,49.7333333,3.0,0.46569499999999997,0.099203,0.130436,0.109828,0.09280139999999999,1571.0,11.9588391,9.7419319,11319.4192377,115.6,7.553999999999999,9.861,0.0,0.05,0.509,0.035,0.02,0.114,0.20199999999999999,0.023400999999999998,0.16899999999999998,0.002,0.465,0.207,0.6709999999999999,0.01,0.44,0.003,0.004,0.866,0.0002,0.292,0.7909999999999999,0.016,0.551,0.083,5.0,50.4,0.6,7.7,0.15,2.9,17.3,6.6,57.6,0.8,12.7,0.08,2.6,22.0
2754,21.0,54.5666667,19.05,54.2333333,3.0,0.5239,0.10331199999999999,0.133554,0.108774,0.0920704,1565.0,10.996795500000001,11.532175500000001,11622.0472441,114.2,6.482,14.017999999999999,0.0,0.05,0.58,0.039,0.02,0.111,0.207,0.023365,0.17600000000000002,0.002,0.45,0.205,0.677,0.01,0.44299999999999995,0.003,0.003,0.8690000000000001,0.0001,0.29,0.792,0.019,0.542,0.083,4.8,61.6,0.5,10.7,0.1,2.8,22.2,6.1,58.3,0.6,9.3,0.08,2.7,21.9
2755,31.0,48.4,16.9,48.216666700000005,3.0,0.5148199999999999,0.1174,0.140862,0.121748,0.0922928,1574.0,10.1229656,9.551351400000001,11598.816568,114.7,6.22,9.424,0.044000000000000004,0.05,0.5660000000000001,0.04,0.02,0.128,0.218,0.023219999999999998,0.2,0.001,0.446,0.195,0.6659999999999999,0.01,0.431,0.003,0.003,0.8640000000000001,0.0003,0.29100000000000004,0.7909999999999999,0.017,0.546,0.08199999999999999,4.5,56.3,1.3,12.3,0.21,2.3,24.0,4.7,46.9,0.9,7.4,0.09,2.2,21.1
2756,33.0,51.8666667,20.9,51.716666700000005,2.9258576,0.51655,0.104486,0.151551,0.09967999999999999,0.09187089999999999,1545.0,9.5410319,11.0571429,12235.4066986,114.0,6.472,10.019,0.0,0.05,0.57,0.039,0.02,0.08900000000000001,0.23600000000000002,0.023691,0.17800000000000002,0.001,0.419,0.203,0.657,0.011000000000000001,0.444,0.003,0.003,0.857,0.0003,0.289,0.789,0.018000000000000002,0.545,0.081,3.8,56.7,0.7,10.4,0.11,2.6,21.8,6.5,57.8,0.5,12.4,0.08,2.6,21.9
2757,38.0,51.5,22.15,51.3333333,3.0,0.46566499999999994,0.090985,0.16688599999999998,0.10719200000000001,0.0926202,1553.0,9.6217573,8.774417399999999,11003.1602709,115.1,5.749,9.413,0.0,0.05,0.509,0.037000000000000005,0.02,0.094,0.26,0.023184,0.155,0.001,0.479,0.213,0.648,0.011000000000000001,0.44299999999999995,0.003,0.003,0.8740000000000001,0.0003,0.29,0.792,0.017,0.544,0.08,4.0,59.4,0.5,12.4,0.11,2.7,22.0,5.5,56.2,0.6,9.1,0.07,2.5,22.6
2758,44.0,46.033333299999995,19.0,45.8666667,2.5357576,0.51366,0.07631,0.11277000000000001,0.108732,0.0934963,1546.0,10.5390826,13.7577617,13383.157894700002,115.9,6.382000000000001,12.703,0.0,0.05,0.573,0.04,0.02,0.12,0.174,0.024523,0.13,0.002,0.445,0.22699999999999998,0.701,0.01,0.442,0.003,0.004,0.855,0.0004,0.29,0.8079999999999999,0.018000000000000002,0.551,0.084,4.4,45.3,0.7,9.8,0.33,2.4,19.1,4.4,57.9,0.7,8.7,0.09,2.2,26.1
2759,47.0,48.0666667,24.8833333,47.9,2.6274298,0.482125,0.074549,0.09626799999999999,0.082898,0.0923614,1534.0,9.743382400000002,13.3434783,12736.2357669,113.6,8.834,9.207,0.133,0.05,0.535,0.079,0.02,0.087,0.149,0.024413999999999998,0.127,0.002,0.46,0.226,0.708,0.01,0.46799999999999997,0.003,0.004,0.866,0.0004,0.29100000000000004,0.7959999999999999,0.017,0.5579999999999999,0.08199999999999999,3.7,54.5,0.5,9.1,0.11,2.9,18.5,4.6,63.7,0.2,5.7,0.04,2.8,22.4
2760,15.0,45.3666667,18.4333333,44.8666667,3.0719652,0.530105,0.085115,0.156593,0.09980800000000001,0.0921543,1577.0,12.1318135,14.621136100000001,13296.5641953,114.5,13.008,6.149,0.08,0.05,0.59,0.083,0.02,0.087,0.244,0.024269,0.145,0.002,0.439,0.21899999999999997,0.648,0.012,0.456,0.003,0.003,0.867,0.0001,0.28800000000000003,0.782,0.015,0.537,0.083,3.7,51.4,0.8,10.6,0.14,2.7,19.3,4.2,58.1,0.5,10.0,0.09,2.2,26.1
2761,18.0,48.6666667,17.35,48.5166667,1.6585662,0.53994,0.110356,0.14779,0.121762,0.090895,1618.0,9.4477311,10.0455844,11429.3948127,112.9,6.246,9.574,0.161,0.05,0.598,0.081,0.02,0.125,0.22899999999999998,0.023076,0.188,0.001,0.423,0.196,0.653,0.013000000000000001,0.42700000000000005,0.003,0.003,0.816,0.0002,0.289,0.784,0.016,0.539,0.085,3.0,54.9,0.8,13.2,0.3,2.1,26.8,4.2,51.3,0.4,12.8,0.11,2.1,24.4
2762,18.0,48.3666667,26.25,48.2,3.7880974000000003,0.5283100000000001,0.112704,0.204123,0.109918,0.09160610000000001,1565.0,6.6145935,7.1145217,12800.0,113.9,5.287999999999999,5.742999999999999,0.16,0.05,0.581,0.096,0.02,0.08199999999999999,0.319,0.022786,0.192,0.001,0.406,0.19699999999999998,0.613,0.011000000000000001,0.45,0.002,0.002,0.862,0.0002,0.29100000000000004,0.7959999999999999,0.015,0.54,0.084,2.4,58.9,0.9,13.5,0.4,2.3,25.5,5.3,62.7,0.4,6.1,0.06,2.8,22.3
2763,25.0,43.533333299999995,24.35,43.3666667,3.5351351,0.513915,0.105073,0.16811800000000002,0.106252,0.0922728,1548.0,8.834129699999998,11.5061538,12778.6447639,114.7,5.752000000000001,9.141,0.159,0.05,0.5660000000000001,0.11699999999999999,0.02,0.092,0.262,0.024233,0.179,0.002,0.45899999999999996,0.204,0.637,0.01,0.444,0.003,0.003,0.848,0.0001,0.29100000000000004,0.784,0.016,0.547,0.085,3.8,56.6,0.3,13.3,0.33,2.2,26.0,4.2,57.7,0.8,10.1,0.09,2.3,25.3
2764,29.0,48.033333299999995,25.7333333,47.8666667,2.0,0.46907,0.06691799999999999,0.10288399999999999,0.09375,0.0903172,1534.0,9.2420426,13.262766000000001,13189.8963731,114.1,6.0329999999999995,12.467,0.079,0.05,0.52,0.11800000000000001,0.02,0.10099999999999999,0.159,0.023184,0.114,0.002,0.47100000000000003,0.23600000000000002,0.6970000000000001,0.01,0.446,0.004,0.003,0.852,0.0001,0.29100000000000004,0.79,0.016,0.551,0.084,3.5,59.5,0.4,9.1,0.25,2.4,25.0,4.5,63.1,0.8,5.0,0.07,2.8,22.0
2765,34.0,52.533333299999995,24.65,52.3666667,3.0,0.48951999999999996,0.098616,0.143011,0.087646,0.0915616,1545.0,10.168533,8.6986095,12683.975659200001,114.2,7.971,8.341000000000001,0.079,0.05,0.5379999999999999,0.081,0.02,0.07400000000000001,0.223,0.02568,0.168,0.001,0.45799999999999996,0.21,0.6609999999999999,0.011000000000000001,0.44799999999999995,0.003,0.003,0.851,0.0002,0.287,0.7909999999999999,0.017,0.53,0.085,3.2,58.6,0.4,10.2,0.22,2.3,25.7,4.2,58.2,0.8,10.0,0.13,2.6,22.1
2766,46.0,42.6666667,21.3666667,42.4833333,2.8677042999999998,0.50578,0.11152999999999999,0.163798,0.130748,0.08978839999999999,1556.0,8.1990698,9.224463900000002,12928.549142,112.5,5.876,6.452000000000001,0.08,0.05,0.555,0.083,0.02,0.132,0.254,0.026801,0.19,0.001,0.439,0.196,0.639,0.011000000000000001,0.419,0.004,0.003,0.856,0.0002,0.289,0.7879999999999999,0.016,0.546,0.085,3.4,54.6,0.5,14.8,0.3,2.2,25.0,3.8,48.8,0.5,9.9,0.08,2.1,23.4
2767,43.0,44.85,21.45,44.5166667,2.7783933999999997,0.524435,0.081593,0.147714,0.11917,0.09242280000000001,1576.0,12.464731,12.6696,12573.4265734,114.2,8.109,10.558,0.11599999999999999,0.05,0.584,0.073,0.02,0.121,0.22899999999999998,0.02568,0.139,0.001,0.44799999999999995,0.221,0.6579999999999999,0.01,0.43200000000000005,0.002,0.002,0.862,0.0002,0.29,0.789,0.015,0.542,0.085,3.0,54.1,0.6,13.4,0.36,2.0,26.8,4.6,62.2,0.3,7.6,0.06,2.7,22.9
2768,46.0,48.35,26.7166667,48.033333299999995,2.8131213,0.49325,0.078658,0.09617300000000001,0.079658,0.0919706,1537.0,10.5242298,13.165377800000002,12623.580786,114.6,7.022,12.295,0.052000000000000005,0.05,0.5479999999999999,0.094,0.02,0.08199999999999999,0.149,0.026476,0.134,0.002,0.46299999999999997,0.225,0.703,0.01,0.466,0.003,0.003,0.841,0.0001,0.28800000000000003,0.782,0.015,0.5379999999999999,0.084,3.1,61.6,0.3,8.0,0.11,2.7,22.8,5.0,62.6,0.4,5.5,0.06,2.8,22.3
2849,8.0,46.033333299999995,23.5166667,45.8666667,2.7990152000000004,0.577465,0.10346199999999998,0.154134,0.085008,0.09016619999999999,1623.0,13.4727273,17.5433777,12093.5506733,110.4,9.88,13.908,0.16399999999999998,0.05,0.645,0.076,0.02,0.066,0.24,0.02521,0.179,0.001,0.41200000000000003,0.20199999999999999,0.644,0.01,0.452,0.001,0.004,0.858,0.0002,0.29100000000000004,0.79,0.016,0.552,0.083,5.5,56.7,0.5,14.8,0.13,2.5,22.3,5.4,50.5,0.5,7.0,0.06,2.5,20.2
2850,7.0,43.7,17.6666667,43.5166667,2.0,0.42415,0.06589199999999999,0.115753,0.047408,0.09211280000000001,1605.0,11.055441199999999,14.1366906,11846.037735799999,112.7,8.353,9.825,0.08,0.05,0.46399999999999997,0.11800000000000001,0.02,0.024,0.18100000000000002,0.025861000000000002,0.114,0.002,0.521,0.23600000000000002,0.687,0.009000000000000001,0.488,0.001,0.004,0.865,0.0003,0.29100000000000004,0.7879999999999999,0.015,0.536,0.083,3.9,52.7,0.4,8.7,0.07,3.1,16.8,7.4,56.8,0.8,13.1,0.12,2.7,20.9
2851,10.0,52.05,21.8833333,52.05,2.0,0.42123999999999995,0.07514,0.11003800000000001,0.089536,0.0926365,1568.0,17.3836762,19.134854999999998,13097.6389947,113.2,14.554,17.232,0.0,0.05,0.45899999999999996,0.07400000000000001,0.02,0.092,0.17,0.025427,0.13,0.002,0.494,0.226,0.685,0.01,0.45899999999999996,0.002,0.003,0.8590000000000001,0.0001,0.289,0.785,0.016,0.54,0.084,5.1,59.1,0.4,11.8,0.1,2.8,21.1,6.8,57.3,0.7,9.4,0.07,2.6,22.0
2852,21.0,45.2,23.1833333,45.033333299999995,2.6820435000000002,0.47071499999999994,0.075718,0.160599,0.090008,0.0921856,1575.0,9.035658900000001,10.1820896,12339.899353,113.7,5.827999999999999,8.717,0.0,0.05,0.518,0.075,0.02,0.071,0.25,0.025897000000000003,0.131,0.002,0.47700000000000004,0.225,0.65,0.01,0.46,0.002,0.004,0.851,0.0002,0.29,0.795,0.016,0.5529999999999999,0.08199999999999999,4.1,54.7,0.6,10.1,0.15,2.9,18.6,5.5,58.4,0.6,9.3,0.07,2.8,20.9
2853,26.0,45.2,21.45,45.033333299999995,2.0,0.493745,0.08959,0.132419,0.07708,0.0943854,1560.0,12.3428571,14.531738199999998,13149.650349700001,116.0,8.783999999999999,11.472000000000001,0.0,0.05,0.545,0.06,0.02,0.063,0.20600000000000002,0.02615,0.155,0.002,0.44,0.215,0.672,0.009000000000000001,0.462,0.002,0.003,0.862,0.0001,0.289,0.789,0.013999999999999999,0.542,0.081,4.5,64.6,0.8,9.0,0.11,3.3,19.7,6.3,62.2,0.6,5.3,0.07,2.8,21.3
